duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,timestamp
5.60405783304603,tcp,pop3,S3,3779.9498387396175,431.0530929939074,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.1398439636439953,0.07590727649324411,0.1140356232298611,0.057359193731713776,0.8690862532325181,0.15585306358629394,0.07778986985072242,8,3,0.4743351648285289,0.2322934563763072,0.9686634883154014,0.24141122551369082,0.036458413904095564,0.015528807835045325,0.0008991448140259467,0.21514171241371216,normal,2025-09-22 23:15:07.366144
0.018471688206154177,tcp,ftp,SF,1167.717364831311,1388.7986455112177,0,0,0,4,1,1,0,0,0,0,6,0,3,0,0,0,3,1,0.27153004628334687,0.3213227510778184,0.28050443427744687,0.15410437697466678,0.8725841977809015,0.2908685782637023,0.06309687679760814,8,2,0.7158365718344719,0.088609951524596,0.8225050124824937,0.3498695905074495,0.484139054434054,0.36309586288605145,0.11383425448630133,0.16387207780722163,r2l,2025-09-28 17:48:07.366144
6.161729281265499,udp,ssh,S2,14143.632308147082,31019.688423747048,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,4,0.054627796636141944,0.04004438929619096,0.05871104924111952,0.08434425382975663,0.8787183506787651,0.1695840338393305,0.28773978593167987,12,5,0.9555340382950608,0.22616732458719704,0.7123090768820584,0.2238993620273448,0.12364696000941659,0.1110785517755345,0.04916295560081184,0.021495433795437963,normal,2025-09-26 00:54:07.366144
5.038558885128471,tcp,dns,SF,506.9229954951966,288.73717958158966,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,6,1,0.05232617203649296,0.045442285536657814,0.279038604788339,0.04741968650166748,0.6264492937431284,0.04319866637644909,0.1227549035101685,13,5,0.8839439273422354,0.13682404881979085,0.832796518371112,0.23166002392645582,0.07698828835797378,0.2473701017515064,0.022917744869826333,0.18921825019786312,normal,2025-09-25 23:04:07.366144
4.522269763409365,tcp,dns,S3,2624.7303070796293,2382.7156276028804,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0.03257430764144981,0.10488799231724912,0.005367067777831202,0.06385372600852766,0.6340165169929174,0.33203594548538107,0.04535822076164387,11,8,0.70437547687281,0.25952557777066115,0.9048846155255589,0.39258808585550137,0.01896542107523998,0.12254192420979121,0.0021245243309219422,0.00865270416691,normal,2025-09-26 23:19:07.366144
4.132258074248751,udp,pop3,S0,70606.53987306573,39106.12999179382,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,8,2,0.10912295079159666,0.057843475649893644,0.07539284684775863,0.07385403066094581,0.7485290300310284,0.2421809985614982,0.20884060010908803,9,7,0.7129316349551833,0.24673746871357144,0.9471153853975648,0.2353363771713004,0.004691150734050116,0.08999563332709358,0.1171699982147716,0.17185570091107916,normal,2025-09-27 18:16:07.366144
11.032752410569689,udp,pop3,S2,4438.659310670827,31590.219465310514,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,3,0.14556670255755336,0.0019386289022399763,0.21415409809208763,0.019446781903155786,0.834679693568064,0.053038372381526935,0.2253851287941534,8,3,0.8241240203319194,0.31786776352881585,0.9140913058416206,0.16092225631042018,0.06254397624735629,0.01691871866119195,0.06216526543114549,0.12158899931649156,normal,2025-09-28 13:23:07.366144
0.0987702337567416,tcp,smtp,SF,1392.020409762606,3268.4030768202997,0,0,0,1,3,1,0,0,0,0,3,0,6,0,0,0,3,1,0.11124683180188391,0.06002937739599736,0.2924418578456747,0.32516242041025767,0.8519817964033839,0.11144014310023459,0.12279041441944948,3,2,0.8354161477251931,0.2361348239938364,0.8444346158833889,0.017310059471838956,0.3821440629304411,0.1318611634397589,0.43799774034903144,0.19976690114206092,r2l,2025-09-26 06:40:07.366144
1.2296944078318535,icmp,pop3,SF,953.3893652925624,6251.14192951794,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.26190071210028737,0.0016811681269113562,0.04144912322959001,0.19234880105519556,0.8636225395016534,0.10274462085869575,0.12486188064982946,16,7,0.8610997343581238,0.10333268646181049,0.9245626740540898,0.10406766395333965,0.17367224246698998,0.19480542686683686,0.21328001420797285,0.2468297753485422,normal,2025-09-26 06:57:07.366144
33.74147614677782,icmp,pop3,REJ,3427.7517300799122,16711.440724981967,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.036222276768502384,0.0167268158718572,0.007695501123390393,0.14820224912145522,0.8802999477216967,0.2663626624074942,0.29951930795656034,10,6,0.8233586068064354,0.05462118935162873,0.7072295248506771,0.1399908622683936,0.0434363464799682,0.07732899156352549,0.03658164251806073,0.04891802614351029,normal,2025-09-22 23:28:07.366144
